935,Hard,22,1/4,Kalashtar,Humanoid,Ebb 317
936,Hard,1,8,Tyrannosaurus Rex,Beast,MM 80
937,Hard,2,5,Gold-Forged Sentinel,Construct,MOoT 211
938,Hard,6,2,Hybrid Flyer,Humanoid,GGR 217
939,Hard,3,4,Returned Palamnite,Undead,MOoT 241
940,Hard,4,3,Yuan-ti Malison,Monstrosity,MM 309
941,Hard,10,1,Skeleton' Sharkjaw,Undead,ToB 350
942,Hard,22,1/4,Resinous Frog,Beast,ToB2 397
943,Hard,1,8,Dune Mimic,Monstrosity,ToB 162
944,Hard,2,5,Beholder Zombie,Undead,MM 316
945,Hard,6,2,Cult Fanatic,Humanoid,MM 345
946,Hard,3,4,Relentless Hound,Undead,ToB3 331
947,Hard,4,3,Radiant Spark Swarm,Elemental,ToB2 305
948,Hard,10,1,Clawfoot,Beast,Ebb 289
949,Hard,22,1/4,Elves' Shadow Fey' Elf,Humanoid,ToB 171
950,Hard,1,8,Oliphaunt,Beast,CC 280
951,Hard,2,5,Ravenfolk Doom Croaker (Kenku),Humanoid,ToB 322
952,Hard,6,2,Doppelrat,Monstrosity,ToB 123
953,Hard,3,4,Mead Archon,Celestial,ToB2 18
954,Hard,4,3,Zombie' Mold,Undead,CC 395
955,Hard,10,1,Fire Snake,Elemental,MM 265
956,Hard,22,1/4,Qumdaq,Elemental,ToB3 326
957,Hard,1,8,Xhkarsh,Aberration,ToB 412
958,Hard,2,5,Gearmass,Ooze,ToB3 195
959,Hard,6,2,Rapscallion,Plant,ToB3 18
960,Hard,3,4,Relentless Hound,Undead,ToB3 331
961,Deadly,1,10,Sathaq Worm,Elemental,ToB 337
962,Deadly,6,3,Bearded Devil,Fiend,MM 70
963,Deadly,3,5,Nehekhara Tomb Warden,Undead,TombKings 1
964,Deadly,16,1/2,Giant Goat,Beast,MM 326
965,Deadly,2,6,Fate Eater,Aberration,ToB 180
966,Deadly,4,4,Ortifex,Undead,ToB2 287
967,Deadly,1,10,Undying Councilor,Undead,Ebb 311
968,Deadly,6,3,Veteran,Humanoid,MM 350
969,Deadly,3,5,Gargoctopus,Monstrosity,CC 167
970,Deadly,16,1/2,Porcellina,Beast,ToB3 317
971,Deadly,2,6,Zombie Clot,Undead,VRgtR 255
972,Deadly,4,4,Draconian Dreadnought,Monstrosity,FToD 177
973,Deadly,1,10,Algorith,Celestial,ToB 14
974,Deadly,6,3,Beach Weird,Elemental,ToB3 52
975,Deadly,3,5,Kryt,Humanoid,CC 243
976,Deadly,16,1/2,Avestruzii,Humanoid,ToB3 48
977,Deadly,2,6,Mortifera,Aberration,ToB3 278
978,Deadly,4,4,Mngwa,Aberration,ToB 293
979,Deadly,1,10,Leviathan Hunter Kobold,Humanoid,ToB3 255
980,Deadly,6,3,Hag' Snow,Fey,CC 214
981,Deadly,3,5,Aural Hunter,Aberration,ToB3 47
982,Deadly,16,1/2,Jackalwere,Humanoid,MM 193
983,Deadly,2,6,Scheznyki,Fey,ToB 339
984,Deadly,4,4,Pesta Hag,Fey,ToB3 227
985,Deadly,1,10,Peat Mammoth,Plant,ToB2 293
986,Deadly,6,3,Fragrant One,Fey,ToB2 156
987,Deadly,3,5,Spawn of Akyishigal,Fiend,ToB 83
988,Deadly,16,1/2,Lizardfolk,Humanoid,MM 204
989,Deadly,2,6,Elf' Deathsworn,Humanoid,CC 142
990,Deadly,4,4,Stone-Eater Slime,Ooze,ToB3 357
991,Insanity,2,9,Pine Doom,Plant,ToB2 295
992,Insanity,8,3,Monolith Footman,Construct,ToB 295
993,Insanity,3,7,Oni,Giant,MM 239
994,Insanity,4,5,Sandman,Celestial,ToB 333
995,Insanity,1,14,Elder Brain,Aberration,VGM 174
996,Insanity,6,4,Cavelight Moss,Plant,ToB 53
997,Insanity,16,1,Glacial Corrupter,Undead,ToB2 176
998,Insanity,2,9,Demon' Fulad-Zereh,Fiend,CC 85
999,Insanity,8,3,Myrmidon Rakshasa,Fiend,ToB3 328
1000,Insanity,3,7,Fire Dancer Swarm,Elemental,ToB 373
1001,Medium,19,1/4,Ox,Beast,VGM 207
1002,Medium,4,3,Rat Ogre,Monstrosity,Skaven 6
1003,Medium,2,5,Adult Oblex,Ooze,MTF 218
1004,Medium,3,4,Orc War Chief,Humanoid,MM 246
1005,Medium,1,7,Shield Guardian,Construct,MM 271
1006,Medium,8,1,Mountain Strider,Monstrosity,ToB2 261
1007,Medium,19,1/4,Violet Fungus,Plant,MM 138
1008,Medium,4,3,Spectator,Aberration,MM 30
1009,Medium,2,5,Wraith,Undead,MM 302
1010,Medium,3,4,Death Butterfly Swarm,Beast,ToB 71
1011,Medium,1,7,Soul Eater,Fiend,ToB 356
1012,Medium,8,1,Swarm of Compsognathus,Beast,ToB2 108
1013,Medium,19,1/4,Tortle,Humanoid,MTF 242
1014,Medium,4,3,Giff,Humanoid,MTF 204
1015,Medium,2,5,Nehekhara Tomb Warden,Undead,TombKings 1
1016,Medium,3,4,Tulpa,Undead,CC 358
1017,Medium,1,7,Silenal,Fey,ToB2 328
1018,Medium,8,1,Giant Octopus,Beast,MM 326
1019,Medium,19,1/4,Derro,Humanoid,MTF 158
1020,Medium,4,3,Sahuagin Warlock of Uk'otoa,Humanoid,EGtW 297
1021,Medium,2,5,Myrmex,Elemental,ToB3 283
1022,Medium,3,4,Kobold Chieftain,Humanoid,ToB 263
1023,Medium,1,7,Living Soot,Elemental,ToB3 263
1024,Medium,8,1,Moorbounder,Beast,EGtW 295
1025,Medium,19,1/4,Grimlock,Humanoid,MM 175
1026,Medium,4,3,Korrigan,Fey,CC 242
1027,Medium,2,5,Mi-Go,Plant,ToB 287
1028,Medium,3,4,Wharfling Swarm,Beast,ToB 407
1029,Medium,1,7,Yuan-ti Abomination,Monstrosity,MM 308
1030,Medium,8,1,Cueyatl Warrior,Humanoid,CC 69
1031,Hard,6,2,Pentadrone,Construct,MM 226
1032,Hard,1,9,Hellfire Giant,Giant,ToB3 203
1033,Hard,3,4,Lich Hound,Undead,ToB 274
1034,Hard,2,6,Mulcher,Plant,ToB3 191
1035,Hard,6,2,Griffon,Monstrosity,MM 174
1036,Hard,1,9,Murgrik,Aberration,ToB2 263
1037,Hard,3,4,Kraul Death Priest,Humanoid,GGR 214
1038,Hard,2,6,Mortifera,Aberration,ToB3 278
1039,Hard,6,2,Razorfeather Raptor,Monstrosity,ToB3 127
1040,Hard,1,9,Fire Giant,Giant,MM 154
1041,Hard,3,4,Wharfling Swarm,Beast,ToB 407
1042,Hard,2,6,Dusk Hag,Fey,Ebb 292
1043,Hard,6,2,Metee-Kolen-Ol,Humanoid,CC 404
1044,Hard,1,9,Shriekbat,Monstrosity,ToB2 325
1045,Hard,3,4,Elephant,Beast,MM 322
1046,Hard,2,6,Orzhov Giant,Giant,GGR 202
1047,Hard,6,2,Dire Rat Cavalry,Humanoid,Skaven 14
1048,Hard,1,9,Dimensional Shambler,Aberration,ToB2 107
1049,Hard,3,4,Devil' Wind’s Harp,Fiend,CC 105
1050,Hard,2,6,Sand Silhouette,Undead,ToB 332
1051,Hard,6,2,Orc Eye of Gruumsh,Humanoid,MM 247
1052,Hard,1,9,Hellfire Giant,Giant,ToB3 203
1053,Hard,3,4,Tripwire Patch,Plant,ToB3 371
1054,Hard,2,6,Gulon,Monstrosity,CC 212
1055,Hard,6,2,Spined Devil,Fiend,MM 78
1056,Hard,1,9,Lonely Sorrowsworn,Monstrosity,MTF 232
1057,Hard,3,4,Firebird,Celestial,ToB 201
1058,Hard,2,6,Angel' Song,Celestial,CC 20
1059,Hard,6,2,Ettercap,Monstrosity,MM 131
1060,Hard,1,9,Eater of Dust,Aberration,ToB 164
1061,Deadly,2,7,Fey Revenant,Fey,ToB2 150
1062,Deadly,3,5,Blood Hunter,Humanoid,EGtW 284
1063,Deadly,4,4,Trollkin Reaver,Humanoid,ToB 390
1064,Deadly,21,1/2,Bone Collector,Undead,ToB3 64
1065,Deadly,1,11,Cloud Giant Smiling One,Giant,VGM 146
1066,Deadly,6,3,Swarm of Clacker Beetles,Beast,ToB3 54
1067,Deadly,8,2,Duergar Hammerer,Construct,MTF 188
1068,Deadly,2,7,Bheur Hag,Fey,VGM 160
1069,Deadly,3,5,Far Dorocha,Fey,ToB2 142
1070,Deadly,4,4,Firebird,Celestial,ToB 201
1071,Deadly,21,1/2,Brumalek,Beast,ToB3 70
1072,Deadly,1,11,Mouse King,Fey,CC 29
1073,Deadly,6,3,Bearded Devil,Fiend,MM 70
1074,Deadly,8,2,Duergar Kavalrachni,Humanoid,MTF 189
1075,Deadly,2,7,Giant Husk,Undead,ToB2 205
1076,Deadly,3,5,Dinosaur' Young Spinosaurus,Beast,ToB 117
1077,Deadly,4,4,Cats of Ulthar,Beast,CC 58
1078,Deadly,21,1/2,Scorpion Cultist,Humanoid,ToB 425
1079,Deadly,1,11,Buraq,Celestial,ToB 48
1080,Deadly,6,3,Thursir Giant,Giant,ToB 227
1081,Deadly,8,2,Duergar Stone Guard,Humanoid,MTF 191
1082,Deadly,2,7,Bodytaker Plant,Plant,VRgtR 227
1083,Deadly,3,5,Demon' Spree,Fiend,CC 91
1084,Deadly,4,4,Reckoner,Humanoid,GGR 231
1085,Deadly,21,1/2,Fraughashar,Fey,ToB 206
1086,Deadly,1,11,Crater Drake,Dragon,ToB2 120
1087,Deadly,6,3,Bleakheart,Undead,ToB2 43
1088,Deadly,8,2,Arcamag,Monstrosity,CC 41
1089,Deadly,2,7,Vine Lord,Plant,ToB 402
1090,Deadly,3,5,Iron Sphere,Construct,CC 228
1091,Insanity,1,15,Shadow Giant,Giant,ToB2 173
1092,Insanity,6,5,Water Elemental,Elemental,MM 125
1093,Insanity,4,6,Mage,Humanoid,MM 347
1094,Insanity,2,10,Elf' Alchemist Archer,Humanoid,CC 141
1095,Insanity,21,1,Carbuncle,Monstrosity,CC 57
1096,Insanity,3,8,Oliphaunt,Beast,CC 280
1097,Insanity,1,15,Green Abishai,Fiend,MTF 162
1098,Insanity,6,5,Ravenfolk Doom Croaker (Kenku),Humanoid,ToB 322
1099,Insanity,4,6,Apostle,Humanoid,ToB3 403
1100,Insanity,2,10,Young Gold Dragon,Dragon,MM 115
1101,Medium,2,5,Star Spawn Mangler,Aberration,MTF 236
1102,Medium,3,4,Mngwa,Aberration,ToB 293
1103,Medium,6,2,Wereraven,Humanoid,VRgtR 253
1104,Medium,4,3,Mummy,Undead,MM 228
1105,Medium,1,8,Vines of Nemthyr,Plant,CC 371
1106,Medium,24,1/4,Forest Falcon,Beast,ToB2 390
1107,Medium,2,5,Ghul,Undead,ToB2 169
1108,Medium,3,4,Moonless Hunter,Fey,ToB3 275
1109,Medium,6,2,Dragonborn Hvy Cavalry,Humanoid,CC 123
1110,Medium,4,3,Myrmidon Rakshasa,Fiend,ToB3 328
1111,Medium,1,8,Corpse Flower,Plant,MTF 127
1112,Medium,24,1/4,Smoke Mephit,Elemental,MM 217
1113,Medium,2,5,Dinosaur' Ngobou,Beast,ToB 115
1114,Medium,3,4,Drake' Ash,Dragon,ToB 149
1115,Medium,6,2,Derro Explorer,Humanoid,ToB2 97
1116,Medium,4,3,Mush Marcher,Plant,ToB3 192
1117,Medium,1,8,Warforged Titan,Construct,Ebb 315
1118,Medium,24,1/4,Pteranodon,Beast,MM 80
1119,Medium,2,5,Banderhobb,Monstrosity,VGM 122
1120,Medium,3,4,Mari Lwyd,Undead,ToB2 257
1121,Medium,6,2,Skyjek Roc,Monstrosity,GGR 219
1122,Medium,4,3,Xenabsorber,Aberration,CC 387
1123,Medium,1,8,Inquisitor of the Sword,Humanoid,VRgtR 249
1124,Medium,24,1/4,Zombie,Undead,MM 316
1125,Medium,2,5,Shambling Mound,Plant,MM 270
1126,Medium,3,4,Bereginyas,Fey,ToB 36
1127,Medium,6,2,Intellect Devourer,Aberration,MM 191
1128,Medium,4,3,Bloody Bones,Monstrosity,CC 54
1129,Medium,1,8,Corpse Flower,Plant,MTF 127
1130,Medium,24,1/4,Clockwork Armadillo,Construct,ToB3 86
1131,Hard,2,7,Necrichor,Undead,VRgtR 238
1132,Hard,18,1/2,Corpse Thief,Humanoid,CC 66
1133,Hard,3,5,Far Dorocha,Fey,ToB2 142
1134,Hard,6,3,Ooze' Shadow,Ooze,CC 287
1135,Hard,8,2,Emerald Dragon Wyrmling,Dragon,FToD 197
1136,Hard,4,4,Domovoi,Fey,ToB 122
1137,Hard,1,10,Catonoctrix,Aberration,ToB3 75
1138,Hard,2,7,Korred,Fey,VGM 168
1139,Hard,18,1/2,Goblin' Chaos-Spawn,Humanoid,CC 190
1140,Hard,3,5,Voidpool,Ooze,ToB2 362
1141,Hard,6,3,Goat-Man,Monstrosity,ToB 231
1142,Hard,8,2,Scarsupial,Beast,ToB3 339
1143,Hard,4,4,Pech' Stonemaster,Elemental,CC 295
1144,Hard,1,10,Stone Golem,Construct,MM 170
1145,Hard,2,7,Living Soot,Elemental,ToB3 263
1146,Hard,18,1/2,Cackling Skeleton,Undead,ToB2 330
1147,Hard,3,5,Sand Hag,Fey,ToB 245
1148,Hard,6,3,Green Hag,Fey,MM 177
1149,Hard,8,2,Egret Harpy,Monstrosity,ToB2 195
1150,Hard,4,4,Dancing Foliage,Plant,ToB2 79
1151,Hard,1,10,Ghost Knight Templar,Undead,ToB3 196
1152,Hard,2,7,Soul Eater,Fiend,ToB 356
1153,Hard,18,1/2,Pike Guard,Humanoid,ToB3 166
1154,Hard,3,5,Minotaur' Labyrinth,Monstrosity,CC 267
1155,Hard,6,3,Cave Fisher,Monstrosity,VGM 130
1156,Hard,8,2,Demon' Wind,Fiend,CC 93
1157,Hard,4,4,Spawn of Chernobog,Fiend,CC 347
1158,Hard,1,10,Leviathan Hunter Kobold,Humanoid,ToB3 255
1159,Hard,2,7,Two-Headed Eagle,Monstrosity,CC 360
1160,Hard,18,1/2,Eshin Arbalester,Humanoid,Skaven 13
1161,Deadly,6,4,Nkosi Pridelord,Humanoid,ToB 306
1162,Deadly,1,12,Skein Witch,Celestial,ToB 349
1163,Deadly,4,5,Yuan-ti Pit Master,Monstrosity,VGM 206
1164,Deadly,3,6,Vrock,Fiend,MM 64
1165,Deadly,2,8,Tyrannosaurus Rex,Beast,MM 80
1166,Deadly,6,4,Banshee,Undead,MM 23
1167,Deadly,1,12,Frost Giant Everlasting One,Giant,VGM 148
1168,Deadly,4,5,Oaken Bolter,Construct,MTF 126
1169,Deadly,3,6,Mage,Humanoid,MM 347
1170,Deadly,2,8,Mind Flayer Arcanist,Aberration,MM 222
1171,Deadly,6,4,Ettin,Giant,MM 132
1172,Deadly,1,12,Ironscale Hydra,Monstrosity,MOoT 231
1173,Deadly,4,5,Vampiric Mind Flayer,Undead,VRgtR 252
1174,Deadly,3,6,Black Patch,Ooze,ToB3 58
1175,Deadly,2,8,Young Sea Serpent,Dragon,FToD 219
1176,Deadly,6,4,Helmed Horror,Construct,MM 183
1177,Deadly,1,12,First Servant,Humanoid,ToB3 407
1178,Deadly,4,5,Vorthropod,Monstrosity,ToB3 387
1179,Deadly,3,6,Merchant Captain,Humanoid,ToB3 410
1180,Deadly,2,8,Vines of Nemthyr,Plant,CC 371
1181,Deadly,6,4,Moonless Hunter,Fey,ToB3 275
1182,Deadly,1,12,Erinyes,Fiend,MM 73
1183,Deadly,4,5,Lunarian,Fey,ToB2 245
1184,Deadly,3,6,Fragrite,Elemental,CC 164
1185,Deadly,2,8,Guardian Giant,Giant,GGR 201
1186,Deadly,6,4,Kezai,Monstrosity,ToB2 228
1187,Deadly,1,12,Culicoid,Fiend,ToB2 94
1188,Deadly,4,5,Sliepnir,Monstrosity,CC 344
1189,Deadly,3,6,Ogre Chieftain' Corrupted,Giant,ToB 423
1190,Deadly,2,8,Young Green Dragon,Dragon,MM 94
1191,Insanity,3,9,Young Void Dragon,Dragon,ToB 140
1192,Insanity,6,5,Rift Swine,Aberration,ToB 326
1193,Insanity,2,11,Dragonbone Golem,Construct,FToD 183
1194,Insanity,1,17,Death Knight,Undead,MM 47
1195,Insanity,4,7,Drake' Coral,Dragon,ToB 150
1196,Insanity,8,4,Flameskull,Undead,MM 134
1197,Insanity,3,9,Slayer Rakshasa,Fiend,ToB3 330
1198,Insanity,6,5,One-Horned Ogre,Giant,ToB2 274
1199,Insanity,2,11,Blood Hag,Fey,ToB 242
1200,Insanity,1,17,Blue Abishai,Fiend,MTF 161
1201,Medium,4,3,Bleakheart,Undead,ToB2 43
1202,Medium,6,2,Razorfeather Raptor,Monstrosity,ToB3 127
1203,Medium,26,1/4,Kobold Inventor,Humanoid,VGM 166
1204,Medium,3,4,Hobgoblin Devastator,Humanoid,VGM 161
1205,Medium,2,5,Ooze' Corrupting,Ooze,ToB 311
1206,Medium,1,9,Thornheart Guardian,Construct,ToB2 346
1207,Medium,4,3,Precognitive Mage,Humanoid,GGR 228
1208,Medium,6,2,Berbalang,Aberration,MTF 120
1209,Medium,26,1/4,Swarm of Ravens,Beast,MM 339
1210,Medium,3,4,Giant Walking Stick,Beast,ToB3 201
1211,Medium,2,5,Kikimora,Fey,ToB 260
1212,Medium,1,9,Stargazer,Monstrosity,ToB3 354
1213,Medium,4,3,Quaggoth Thonot,Humanoid,MM 256
1214,Medium,6,2,Drake' Forest,Dragon,CC 128
1215,Medium,26,1/4,Cave Goat,Beast,ToB2 389
1216,Medium,3,4,Stone Defender,Construct,MTF 126
1217,Medium,2,5,Spawn of Arbeyach,Fiend,ToB 97
1218,Medium,1,9,Rot Troll,Giant,MTF 244
1219,Medium,4,3,Erina Tussler,Humanoid,ToB3 172
1220,Medium,6,2,Mad Piper,Construct,ToB2 250
1221,Medium,26,1/4,Howler Baboon,Beast,ToB2 395
1222,Medium,3,4,Giant Walking Stick,Beast,ToB3 201
1223,Medium,2,5,Elves' Shadow Fey' Forest Hunter,Humanoid,ToB 173
1224,Medium,1,9,Coastline Reaper,Monstrosity,ToB3 92
1225,Medium,4,3,Mush Marcher,Plant,ToB3 192
1226,Medium,6,2,Peri,Elemental,ToB3 314
1227,Medium,26,1/4,Snow Cat,Beast,CC 346
1228,Medium,3,4,Elves' Shadow Fey' Guardian,Humanoid,ToB 174
1229,Medium,2,5,Ravenfolk Doom Croaker (Kenku),Humanoid,ToB 322
1230,Medium,1,9,Gray Slaad,Aberration,MM 277
1231,Hard,4,4,Water Leaper,Monstrosity,ToB 406
1232,Hard,6,3,Snake with a Hundred Mage Hands,Monstrosity,ToB2 333
1233,Hard,3,5,Giant Frilled Lizard,Beast,ToB2 392
1234,Hard,2,7,Blood Witch,Humanoid,GGR 248
1235,Hard,8,2,Dokkaebi,Fey,ToB3 137
1236,Hard,1,11,Soul Monger,Humanoid,MTF 226
1237,Hard,20,1/2,Myconid Adult,Plant,MM 232
1238,Hard,4,4,Angler Dwarf,Humanoid,ToB3 164
1239,Hard,6,3,Werewolf,Humanoid,MM 211
1240,Hard,3,5,Starving Specter,Undead,ToB3 356
1241,Hard,2,7,Avalanche Screamer,Aberration,ToB2 35
1242,Hard,8,2,Bronze Dragon Wyrmling,Dragon,MM 109
1243,Hard,1,11,Montain Dryad,Fey,ToB2 130
1244,Hard,20,1/2,Avestruzii,Humanoid,ToB3 48
1245,Hard,4,4,Dybbuk,Fiend,MTF 132
1246,Hard,6,3,Talus Flow,Elemental,ToB3 365
1247,Hard,3,5,Kryt,Humanoid,CC 243
1248,Hard,2,7,Ley Wanderer,Aberration,ToB3 260
1249,Hard,8,2,Griffon,Monstrosity,MM 174
1250,Hard,1,11,Thundercall Hadrosaur,Monstrosity,ToB3 129
1251,Hard,20,1/2,Puffinfolk,Humanoid,ToB3 322
1252,Hard,4,4,Ostinato,Aberration,ToB 312
1253,Hard,6,3,Giff,Humanoid,MTF 204
1254,Hard,3,5,Aphemia,Monstrosity,MOoT 226
1255,Hard,2,7,Lesser Infernal Tutor,Fiend,ToB3 120
1256,Hard,8,2,Shadow Mastiff,Monstrosity,VGM 190
1257,Hard,1,11,Ecstatic Bloom,Celestial,CC 303
1258,Hard,20,1/2,Narshark,Monstrosity,ToB2 266
1259,Hard,4,4,Rainforest Ogre,Giant,ToB3 301
1260,Hard,6,3,Pale Screamer,Aberration,ToB2 290
1261,Deadly,4,5,Wormhearted Suffragan,Undead,ToB 410
1262,Deadly,3,7,Drow Mage,Humanoid,MM 129
1263,Deadly,15,1,Mountain Strider,Monstrosity,ToB2 261
1264,Deadly,8,3,Leucrotta,Monstrosity,VGM 169
1265,Deadly,6,4,Shoreline Scrapper,Beast,CC 330
1266,Deadly,12,2,Beli,Fey,ToB 35
1267,Deadly,2,9,Nharyth,Aberration,ToB2 269
1268,Deadly,1,13,Equitox,Fiend,ToB3 171
1269,Deadly,4,5,Asanbosam,Aberration,ToB 27
1270,Deadly,3,7,Two-Headed Eagle,Monstrosity,CC 360
1271,Deadly,15,1,Returned Sentry,Undead,MOoT 241
1272,Deadly,8,3,Ghast of Leng,Aberration,CC 168
1273,Deadly,6,4,Myconid' Deathcap,Plant,ToB 300
1274,Deadly,12,2,Meenlock,Fey,VGM 170
1275,Deadly,2,9,Shadow Fey Ambassador,Humanoid,CC 145
1276,Deadly,1,13,Dire Troll,Giant,MTF 243
1277,Deadly,4,5,Vila,Fey,ToB 400
1278,Deadly,3,7,A-Mi-Kuk,Aberration,ToB2 15
1279,Deadly,15,1,Chernomoi,Fey,ToB 55
1280,Deadly,8,3,Gnoll Slaver,Humanoid,CC 189
1281,Deadly,6,4,Helmed Horror,Construct,MM 183
1282,Deadly,12,2,Rapscallion,Plant,ToB3 18
1283,Deadly,2,9,Sinoper Ooze,Ooze,ToB3 310
1284,Deadly,1,13,Young Red Shadow Dragon,Dragon,MM 85
1285,Deadly,4,5,Shimmer Seal,Beast,ToB2 324
1286,Deadly,3,7,Boreas Chosen,Humanoid,ToB2 48
1287,Deadly,15,1,Fire Snake,Elemental,MM 265
1288,Deadly,8,3,Lampad,Fey,MOoT 235
1289,Deadly,6,4,Spellhound,Monstrosity,ToB2 336
1290,Deadly,12,2,Flame Eater Swarm,Beast,CC 158
1291,Insanity,3,9,Clockwork Scorpion,Construct,ToB3 89
1292,Insanity,10,4,Servant of the Unsated God,Undead,ToB2 321
1293,Insanity,4,8,Vetala,Fiend,ToB3 112
1294,Insanity,6,5,Giant Frilled Lizard,Beast,ToB2 392
1295,Insanity,1,18,Golem' War Machine,Construct,CC 205
1296,Insanity,2,12,Yskarakta,Fiend,ToB2 317
1297,Insanity,3,9,Young Amethyst Dragon,Dragon,FToD 161
1298,Insanity,10,4,Stegosaurus,Beast,VGM 140
1299,Insanity,4,8,Guardian Giant,Giant,GGR 201
1300,Insanity,6,5,Lamia' Matriarch Serp,Monstrosity,CC 249
1301,Medium,15,1/2,Valenar Hound,Fey,Ebb 312
1302,Medium,6,2,Swarm of Fleas,Beast,ToB3 197
1303,Medium,3,5,Knight Ab-Errant,Humanoid,ToB2 231
1304,Medium,1,9,Thin Giant,Giant,ToB2 175
1305,Medium,4,4,Helmed Horror,Construct,MM 183
1306,Medium,2,6,Apostle,Humanoid,ToB3 403
1307,Medium,15,1/2,Morphoi,Plant,ToB 297
1308,Medium,6,2,Drake' Paper,Dragon,ToB 154
1309,Medium,3,5,Wood Woad,Plant,VGM 198
1310,Medium,1,9,Wickerman,Construct,CC 380
1311,Medium,4,4,Storm Maiden,Elemental,ToB2 340
1312,Medium,2,6,Young Mithral Dragon,Dragon,ToB 134
1313,Medium,15,1/2,Greed Swarm,Construct,ToB2 184
1314,Medium,6,2,Akanka,Fey,ToB3 10
1315,Medium,3,5,Ghostblade Eidolon,Undead,MOoT 222
1316,Medium,1,9,Shadow River Lord,Undead,CC 327
1317,Medium,4,4,Derro Fetal Savant,Humanoid,ToB 92
1318,Medium,2,6,Gearforged Templar,Humanoid,ToB 210
1319,Medium,15,1/2,Bilge Gremlin,Fey,ToB3 219
1320,Medium,6,2,Drake' Forest,Dragon,CC 128
1321,Medium,3,5,Ice Elemental,Elemental,ToB2 133
1322,Medium,1,9,Lich' Hierophant,Undead,CC 252
1323,Medium,4,4,Nian,Monstrosity,CC 276
1324,Medium,2,6,Child of Yggdrasil,Aberration,CC 61
1325,Medium,15,1/2,Worg,Monstrosity,MM 341
1326,Medium,6,2,Egret Harpy,Monstrosity,ToB2 195
1327,Medium,3,5,Sandman,Celestial,ToB 333
1328,Medium,1,9,Skeleton' Vine Troll,Plant,ToB 351
1329,Medium,4,4,Chroma Lizard,Beast,ToB3 84
1330,Medium,2,6,Likho,Monstrosity,ToB 275
1331,Hard,1,11,Adult Deep Dragon,Dragon,FToD 174
1332,Hard,6,3,Wind Witch,Plant,ToB3 393
1333,Hard,2,8,Idolic Deity,Construct,ToB 255
1334,Hard,10,2,Swarm of Esteron,Beast,ToB2 400
1335,Hard,22,1/2,Sahuagin,Humanoid,MM 263
1336,Hard,3,5,Golgari Shaman,Humanoid,GGR 236
1337,Hard,1,11,Ecstatic Bloom,Celestial,CC 303
1338,Hard,6,3,Fleecemane Lion,Monstrosity,MOoT 223
1339,Hard,2,8,Idolic Deity,Construct,ToB 255
1340,Hard,10,2,Satyr Thornbearer,Fey,MOoT 243
1341,Hard,22,1/2,Brain Hood,Aberration,ToB2 50
1342,Hard,3,5,Sahuagin Baron,Humanoid,MM 264
1343,Hard,1,11,Herald of Slaughter,Fiend,ToB2 198
1344,Hard,6,3,Wight,Undead,MM 300
1345,Hard,2,8,Sewer Weird,Elemental,ToB3 341
1346,Hard,10,2,Cave Bear,Beast,MM 334
1347,Hard,22,1/2,Tosculi Drone,Monstrosity,ToB 386
1348,Hard,3,5,Waterkledde,Fiend,ToB3 390
1349,Hard,1,11,Balhannoth,Aberration,MTF 118
1350,Hard,6,3,Mummy,Undead,MM 228
1351,Hard,2,8,Ikuchi,Elemental,ToB2 210
1352,Hard,10,2,Dragonnel,Dragon,FToD 190
1353,Hard,22,1/2,Bucca,Fey,ToB 46
1354,Hard,3,5,Waterkledde,Fiend,ToB3 390
1355,Hard,1,11,Herald of Slaughter,Fiend,ToB2 198
1356,Hard,6,3,Bloodsapper,Aberration,ToB2 44
1357,Hard,2,8,Chain Devil,Fiend,MM 72
1358,Hard,10,2,Muraenid,Monstrosity,ToB3 281
1359,Hard,22,1/2,Clanrat,Humanoid,Skaven 16
1360,Hard,3,5,Black Knight Commander,Humanoid,ToB 418
1361,Deadly,2,9,Desert Giant,Giant,ToB 222
1362,Deadly,6,4,Oculo Swarm,Monstrosity,ToB 309
1363,Deadly,4,5,Ooze' Corrupting,Ooze,ToB 311
1364,Deadly,3,7,Drake' Coral,Dragon,ToB 150
1365,Deadly,1,14,Cherufe,Elemental,ToB2 61
1366,Deadly,17,1,Copper Dragon Wyrmling,Dragon,MM 112
1367,Deadly,8,3,Giff,Humanoid,MTF 204
1368,Deadly,2,9,Infested Duelist,Humanoid,ToB3 409
1369,Deadly,6,4,Oracle,Humanoid,MOoT 238
1370,Deadly,4,5,Wraith,Undead,MM 302
1371,Deadly,3,7,Einherjar,Humanoid,ToB 167
1372,Deadly,1,14,Baliri Demon,Fiend,ToB2 93
1373,Deadly,17,1,Bilwis,Elemental,CC 53
1374,Deadly,8,3,Obeleric,Aberration,ToB3 294
1375,Deadly,2,9,Gulper Behemoth,Monstrosity,ToB2 190
1376,Deadly,6,4,Iron Cobra,Construct,MTF 125
1377,Deadly,4,5,Pustakam Rakshasa,Fiend,ToB3 329
1378,Deadly,3,7,Niya-Atha Raja,Fey,ToB3 291
1379,Deadly,1,14,Death Tyrant,Undead,MM 29
1380,Deadly,17,1,Dire Wolf,Beast,MM 321
1381,Deadly,8,3,Meletian Hoplite,Humanoid,MOoT 229
1382,Deadly,2,9,Flame-Scourged Scion,Aberration,CC 159
1383,Deadly,6,4,Death Vulture,Monstrosity,ToB2 81
